Valores Confirmados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA;;;;;;;;;;;;;;;;;;;;;;;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;;;;;;;;;;;;;;;;;;;;;;
05-09-1981;111,67;85452088,00;111,84;14659127,00;107,86;59530171,00;108,92;41946276,00;106,92;433363542,00;111,15;172767371,00;200,00;0,00;109,32;120900441,00;109,49;1427404411,00;108,29;362223859,00;107,42;1112632405,00;109,02;179535107,00;;;;;;;;;;;;;;;;;;;;
06-09-1981;111,67;85452088,00;111,84;14659127,00;107,86;59530171,00;108,92;41946276,00;106,92;433363542,00;111,15;172767371,00;200,00;0,00;109,32;120900441,00;109,49;1427404411,00;108,29;362223859,00;107,42;1112632405,00;109,02;179535107,00;;;;;;;;;;;;;;;;;;;;
07-09-1981;111,90;85629163,00;112,35;14725759,00;108,12;59673155,00;109,13;42029181,00;107,19;433978836,00;111,43;173202592,00;200,00;0,00;109,62;121228121,00;109,74;1441764541,00;108,53;362332476,00;107,66;1115133924,00;109,29;179993811,00;;;;;;;;;;;;;;;;;;;;
08-09-1981;111,97;85680856,00;112,45;14757384,00;108,21;59721439,00;109,23;42067370,00;107,27;432495381,00;111,52;173342485,00;200,00;0,00;109,72;121337681,00;109,83;1442885308,00;108,61;362499940,00;107,74;1115990025,00;109,39;180146913,00;;;;;;;;;;;;;;;;;;;;
09-09-1981;112,00;85704681,00;112,55;14771006,00;108,33;59786549,00;109,32;42100896,00;107,34;432495381,00;111,59;173451290,00;200,00;0,00;109,86;121495421,00;109,91;1443994414,00;108,68;362385299,00;107,84;1117042400,00;109,48;180306019,00;;;;;;;;;;;;;;;;;;;;
10-09-1981;112,12;84830065,00;112,70;14867260,00;108,46;59627560,00;109,47;42278529,00;107,46;434795432,00;111,74;179025945,00;200,00;0,00;109,96;121820978,00;109,94;1432472851,00;108,80;363594938,00;107,94;1123971390,00;109,59;181014456,00;;;;;;;;;;;;;;;;;;;;
11-09-1981;112,12;84830065,00;112,70;14867260,00;108,46;59627560,00;109,47;42278529,00;107,46;434795432,00;111,74;179025945,00;200,00;0,00;109,96;121820978,00;109,94;1432472851,00;108,80;363594938,00;107,94;1123971390,00;109,59;181014456,00;;;;;;;;;;;;;;;;;;;;
12-09-1981;112,12;84830065,00;112,70;14867260,00;108,46;59627560,00;109,47;42278529,00;107,46;434795432,00;111,74;179025945,00;200,00;0,00;109,96;121820978,00;109,94;1432472851,00;108,80;363594938,00;107,94;1123971390,00;109,59;181014456,00;;;;;;;;;;;;;;;;;;;;
13-09-1981;112,12;84830065,00;112,70;14867260,00;108,46;59627560,00;109,47;42278529,00;107,46;434795432,00;111,74;179025945,00;200,00;0,00;109,96;121820978,00;109,94;1432472851,00;108,80;363594938,00;107,94;1123971390,00;109,59;181014456,00;;;;;;;;;;;;;;;;;;;;
14-09-1981;112,35;86016251,00;113,08;15363572,00;108,88;60229324,00;109,85;42129644,00;107,80;434897507,00;112,37;180885068,00;200,00;0,00;110,43;122335719,00;110,28;1436987335,00;109,10;364608790,00;108,31;1127759660,00;109,99;181674104,00;;;;;;;;;;;;;;;;;;;;
15-09-1981;112,40;86055810,00;113,20;15226500,00;108,96;60278768,00;110,03;42196207,00;107,90;436695057,00;112,52;181126527,00;200,00;0,00;110,54;122462715,00;110,48;1439512372,00;109,21;367313772,00;108,41;1128882053,00;110,12;181882416,00;;;;;;;;;;;;;;;;;;;;
16-09-1981;112,48;86119812,00;113,34;15244550,00;109,09;60346425,00;110,17;42250009,00;108,00;436984517,00;112,74;181480667,00;200,00;0,00;110,66;123062549,00;110,59;1441964934,00;109,32;367998998,00;108,51;1129976983,00;110,25;183632744,00;;;;;;;;;;;;;;;;;;;;
17-09-1981;112,65;86249470,00;113,65;15290967,00;109,37;60500758,00;110,41;42344154,00;108,13;437402219,00;113,05;181979683,00;200,00;0,00;110,78;123201002,00;110,71;1443552029,00;109,47;368499724,00;108,63;1131236306,00;110,44;183952802,00;;;;;;;;;;;;;;;;;;;;
18-09-1981;112,65;86249470,00;113,65;15290967,00;109,37;60500758,00;110,41;42344154,00;108,13;437402219,00;113,05;181979683,00;200,00;0,00;110,78;123201002,00;110,71;1443552029,00;109,47;368499724,00;108,63;1131236306,00;110,44;183952802,00;;;;;;;;;;;;;;;;;;;;
19-09-1981;112,65;86249470,00;113,65;15290967,00;109,37;60500758,00;110,41;42344154,00;108,13;437402219,00;113,05;181979683,00;200,00;0,00;110,78;123201002,00;110,71;1443552029,00;109,47;368499724,00;108,63;1131236306,00;110,44;183952802,00;;;;;;;;;;;;;;;;;;;;
20-09-1981;112,65;86249470,00;113,65;15290967,00;109,37;60500758,00;110,41;42344154,00;108,13;437402219,00;113,05;181979683,00;200,00;0,00;110,78;123201002,00;110,71;1443552029,00;109,47;368499724,00;108,63;1131236306,00;110,44;183952802,00;;;;;;;;;;;;;;;;;;;;
21-09-1981;112,93;118145152,00;114,13;22667247,00;109,70;85420785,00;110,76;62068833,00;108,44;601607246,00;113,42;241361139,00;200,00;0,00;111,24;157620488,00;111,05;2039713335,00;109,86;498603945,00;108,95;1483847345,00;110,73;261552609,00;;;;;;;;;;;;;;;;;;;;
22-09-1981;113,00;118213329,00;114,21;22683738,00;109,78;85482854,00;111,05;62231205,00;108,51;603849758,00;113,51;241558219,00;200,00;0,00;111,34;157758541,00;111,14;2041376683,00;109,94;498971559,00;109,02;1484880947,00;110,79;261694940,00;;;;;;;;;;;;;;;;;;;;
23-09-1981;113,06;118283053,00;114,30;22701518,00;109,87;85554929,00;111,17;62312104,00;108,59;603849758,00;113,67;241898712,00;200,00;0,00;111,44;157896877,00;111,22;2043593219,00;110,04;499494702,00;109,11;1486044181,00;110,88;261903530,00;;;;;;;;;;;;;;;;;;;;
24-09-1981;113,15;118375990,00;114,39;23056409,00;109,89;85573493,00;111,26;62365225,00;108,67;604621957,00;113,69;241998785,00;200,00;0,00;111,54;158036689,00;111,31;2045162599,00;110,14;499936979,00;109,19;1487104075,00;110,95;262060916,00;;;;;;;;;;;;;;;;;;;;
25-09-1981;113,23;118454216,00;114,54;23136909,00;109,96;85626684,00;111,34;62407531,00;108,74;605066158,00;113,80;242175362,00;200,00;0,00;111,64;158178672,00;111,48;2048255158,00;110,27;500528010,00;109,28;1488265964,00;111,01;262201843,00;;;;;;;;;;;;;;;;;;;;
26-09-1981;113,23;118454216,00;114,54;23136909,00;109,96;85626684,00;111,34;62407531,00;108,74;605066158,00;113,80;242175362,00;200,00;0,00;111,64;158178672,00;111,48;2048255158,00;110,27;500528010,00;109,28;1488265964,00;111,01;262201843,00;;;;;;;;;;;;;;;;;;;;
27-09-1981;113,23;118454216,00;114,54;23136909,00;109,96;85626684,00;111,34;62407531,00;108,74;605066158,00;113,80;242175362,00;200,00;0,00;111,64;158178672,00;111,48;2048255158,00;110,27;500528010,00;109,28;1488265964,00;111,01;262201843,00;;;;;;;;;;;;;;;;;;;;
28-09-1981;114,11;119373945,00;114,79;23188169,00;110,15;85772223,00;111,53;62515764,00;108,96;606304309,00;113,95;242494574,00;200,00;0,00;111,94;158610511,00;111,74;2053008335,00;110,50;501574559,00;109,50;1491228243,00;111,21;262697840,00;;;;;;;;;;;;;;;;;;;;
29-09-1981;114,24;119515503,00;114,87;23203861,00;110,25;85846099,00;111,66;62586257,00;109,04;607186790,00;113,96;242515854,00;200,00;0,00;112,04;158754218,00;111,96;2057033562,00;110,73;502647330,00;109,58;1492414847,00;111,31;262920634,00;;;;;;;;;;;;;;;;;;;;
30-09-1981;114,18;130992316,00;114,96;23335534,00;110,36;86114835,00;111,71;64422704,00;109,10;614522686,00;113,95;266408764,00;200,00;0,00;112,14;172582704,00;112,05;2059989084,00;110,81;528700330,00;109,62;1587830364,00;111,36;258888827,00;;;;;;;;;;;;;;;;;;;;
01-10-1981;114,24;131062316,00;115,03;23161790,00;110,45;86189223,00;111,98;64579973,00;109,17;614891774,00;114,27;267156907,00;200,00;0,00;112,33;172875113,00;112,13;2061585814,00;110,89;529070494,00;109,69;1589214653,00;111,46;259109271,00;;;;;;;;;;;;;;;;;;;;
02-10-1981;114,32;131154140,00;115,10;23175277,00;110,54;86254968,00;112,09;64643655,00;109,24;615307766,00;114,42;267507598,00;200,00;0,00;112,32;172859723,00;112,22;2065738433,00;110,96;529435188,00;109,76;1590567555,00;111,56;259348372,00;;;;;;;;;;;;;;;;;;;;
03-10-1981;114,32;131154140,00;115,10;23175277,00;110,54;86254968,00;112,09;64643655,00;109,24;615307766,00;114,42;267507598,00;200,00;0,00;112,32;172859723,00;112,22;2065738433,00;110,96;529435188,00;109,76;1590567555,00;111,56;259348372,00;;;;;;;;;;;;;;;;;;;;
04-10-1981;114,32;131154140,00;115,10;23175277,00;110,54;86254968,00;112,09;64643655,00;109,24;615307766,00;114,42;267507598,00;200,00;0,00;112,32;172859723,00;112,22;2065738433,00;110,96;529435188,00;109,76;1590567555,00;111,56;259348372,00;;;;;;;;;;;;;;;;;;;;
05-10-1981;114,55;131423703,00;115,33;23220471,00;110,82;86473814,00;112,29;64757493,00;109,46;616745844,00;114,72;268208982,00;200,00;0,00;112,60;173290641,00;112,48;2070585045,00;111,20;530555581,00;109,98;1593691596,00;111,83;259984951,00;;;;;;;;;;;;;;;;;;;;
06-10-1981;114,64;131517351,00;115,41;23237251,00;110,89;86529396,00;112,37;64803771,00;109,54;617190285,00;114,74;268255740,00;200,00;0,00;112,68;173413761,00;112,57;2072210017,00;111,28;530949552,00;110,05;1594743865,00;111,88;260094670,00;;;;;;;;;;;;;;;;;;;;
07-10-1981;114,69;131568172,00;115,48;23252306,00;110,98;86601785,00;112,52;64890876,00;109,60;617190285,00;114,81;268419397,00;200,00;0,00;112,78;173567660,00;112,66;2073839246,00;111,30;531061109,00;110,10;1595516639,00;111,93;260217989,00;;;;;;;;;;;;;;;;;;;;
08-10-1981;114,77;131662715,00;115,56;23267359,00;111,13;86715079,00;112,59;64931905,00;109,68;617994842,00;115,21;269354574,00;200,00;0,00;112,87;173706169,00;112,75;2075628668,00;111,38;531442961,00;110,18;1596564164,00;112,21;260853215,00;;;;;;;;;;;;;;;;;;;;
09-10-1981;114,85;131743569,00;115,80;23466901,00;111,23;86797572,00;112,70;64995396,00;109,78;618537878,00;115,22;269377954,00;200,00;0,00;112,95;173829289,00;112,84;2077283919,00;111,49;531968262,00;110,23;1639134183,00;112,31;261688062,00;;;;;;;;;;;;;;;;;;;;
10-10-1981;114,85;131743569,00;115,80;23466901,00;111,23;86797572,00;112,70;64995396,00;109,78;618537878,00;115,22;269377954,00;200,00;0,00;112,95;173829289,00;112,84;2077283919,00;111,49;531968262,00;110,23;1639134183,00;112,31;261688062,00;;;;;;;;;;;;;;;;;;;;
11-10-1981;114,85;131743569,00;115,80;23466901,00;111,23;86797572,00;112,70;64995396,00;109,78;618537878,00;115,22;269377954,00;200,00;0,00;112,95;173829289,00;112,84;2077283919,00;111,49;531968262,00;110,23;1639134183,00;112,31;261688062,00;;;;;;;;;;;;;;;;;;;;
12-10-1981;114,85;131743569,00;115,80;23466901,00;111,23;86797572,00;112,70;64995396,00;109,78;618537878,00;115,22;269377954,00;200,00;0,00;112,95;173829289,00;112,84;2077283919,00;111,49;531968262,00;110,23;1639134183,00;112,31;261688062,00;;;;;;;;;;;;;;;;;;;;
13-10-1981;115,23;131863550,00;116,15;23537291,00;111,77;87485415,00;113,08;65394764,00;110,06;620150055,00;115,56;276799012,00;200,00;0,00;113,32;174398716,00;113,20;2056842265,00;111,87;538903680,00;110,49;1636220840,00;112,68;262430324,00;;;;;;;;;;;;;;;;;;;;
14-10-1981;115,34;131992773,00;116,24;23557184,00;111,87;87557852,00;113,23;64032629,00;110,15;620621416,00;115,67;281138767,00;200,00;0,00;113,42;174552616,00;113,30;2058568974,00;112,00;539520143,00;110,56;1637255593,00;112,81;262733767,00;;;;;;;;;;;;;;;;;;;;
15-10-1981;115,50;132173019,00;116,41;23590460,00;111,96;87632449,00;113,33;64090759,00;110,25;621476868,00;115,76;280264082,00;200,00;0,00;113,53;174721905,00;113,40;2063821115,00;112,17;542106329,00;110,66;1638766364,00;112,96;267231458,00;;;;;;;;;;;;;;;;;;;;
16-10-1981;115,69;132388069,00;116,53;25480384,00;112,11;87748538,00;113,45;64156036,00;110,36;623262022,00;116,11;281111459,00;200,00;0,00;113,64;174891194,00;113,55;2066789327,00;112,28;552176744,00;110,76;1640229836,00;113,08;266662168,00;;;;;;;;;;;;;;;;;;;;
17-10-1981;115,69;132388069,00;116,53;25480384,00;112,11;87748538,00;113,45;64156036,00;110,36;623262022,00;116,11;281111459,00;200,00;0,00;113,64;174891194,00;113,55;2066789327,00;112,28;552176744,00;110,76;1640229836,00;113,08;266662168,00;;;;;;;;;;;;;;;;;;;;
18-10-1981;115,69;132388069,00;116,53;25480384,00;112,11;87748538,00;113,45;64156036,00;110,36;623262022,00;116,11;281111459,00;200,00;0,00;113,64;174891194,00;113,55;2066789327,00;112,28;552176744,00;110,76;1640229836,00;113,08;266662168,00;;;;;;;;;;;;;;;;;;;;
19-10-1981;116,05;132809516,00;117,06;25867300,00;112,43;87997720,00;113,72;64308646,00;110,65;624992607,00;116,49;282185455,00;200,00;0,00;113,99;223751715,00;113,90;2073355569,00;112,70;554237532,00;111,06;1644674350,00;113,45;267662677,00;;;;;;;;;;;;;;;;;;;;
20-10-1981;116,15;177954686,00;117,14;34452310,00;112,51;119042661,00;113,64;87279429,00;110,72;625544301,00;116,56;357703324,00;200,57;513425,00;114,08;223928377,00;113,99;2702982935,00;112,79;698656193,00;111,14;2027629451,00;113,53;351357054,00;;;;;;;;;;;;;;;;;;;;
21-10-1981;116,24;178101571,00;117,21;34473989,00;112,57;119112696,00;113,67;87302529,00;110,80;626339095,00;116,61;358265321,00;200,81;513769,00;114,18;224124668,00;114,08;2705099891,00;112,88;696226853,00;111,21;2028919593,00;113,59;351553811,00;;;;;;;;;;;;;;;;;;;;
22-10-1981;116,34;178249961,00;117,29;34498030,00;112,64;119190162,00;113,44;87127514,00;110,87;626891116,00;116,69;358511108,00;200,96;514113,00;114,28;224320958,00;114,17;2709143485,00;112,97;696769084,00;111,28;2030175619,00;113,67;351799064,00;;;;;;;;;;;;;;;;;;;;
23-10-1981;116,44;178401466,00;117,37;34593890,00;112,71;119255747,00;113,52;87190821,00;110,95;627436160,00;116,80;358849066,00;201,10;514458,00;114,38;224517249,00;114,26;2712811828,00;113,05;698362964,00;111,36;2031663080,00;113,76;353365645,00;;;;;;;;;;;;;;;;;;;;
24-10-1981;116,44;178401466,00;117,37;34593890,00;112,71;119255747,00;113,52;87190821,00;110,95;627436160,00;116,80;358849066,00;201,10;514458,00;114,38;224517249,00;114,26;2712811828,00;113,05;698362964,00;111,36;2031663080,00;113,76;353365645,00;;;;;;;;;;;;;;;;;;;;
25-10-1981;116,44;178401466,00;117,37;34593890,00;112,71;119255747,00;113,52;87190821,00;110,95;627436160,00;116,80;358849066,00;201,10;514458,00;114,38;224517249,00;114,26;2712811828,00;113,05;698362964,00;111,36;2031663080,00;113,76;353365645,00;;;;;;;;;;;;;;;;;;;;
26-10-1981;116,75;178863234,00;117,57;34652009,00;112,91;119474813,00;113,64;87282279,00;111,17;629040991,00;116,99;359624467,00;201,48;515371,00;114,69;225125750,00;114,53;2719349559,00;113,32;699990552,00;111,60;2036151246,00;113,97;354014256,00;;;;;;;;;;;;;;;;;;;;
27-10-1981;116,84;179019075,00;117,65;34676584,00;112,98;119548968,00;113,68;87315243,00;111,24;629856602,00;117,09;359931865,00;201,61;515676,00;114,79;225322041,00;114,63;2721549212,00;113,40;700514129,00;111,69;2037673782,00;114,05;354256254,00;;;;;;;;;;;;;;;;;;;;
28-10-1981;116,95;179180006,00;117,73;34699349,00;113,11;119683512,00;113,75;87362945,00;111,32;630135496,00;117,15;360116304,00;201,74;515980,00;114,89;225518331,00;114,72;2723739084,00;113,50;701105031,00;111,77;2039216687,00;114,12;354495865,00;;;;;;;;;;;;;;;;;;;;
29-10-1981;117,05;179336147,00;117,78;34713501,00;113,18;119755564,00;113,72;87339146,00;111,39;630673734,00;117,20;360270002,00;201,86;516284,00;114,99;225714622,00;114,81;2725923896,00;113,59;703064938,00;111,80;2039757413,00;113,80;353476823,00;;;;;;;;;;;;;;;;;;;;
30-10-1981;117,11;178663689,00;117,85;35052446,00;113,26;120417449,00;113,73;86857843,00;111,46;630673734,00;117,23;370509366,00;201,98;488160,00;115,09;231044100,00;114,90;2700534598,00;113,67;725384495,00;111,85;2127919374,00;113,87;349569692,00;;;;;;;;;;;;;;;;;;;;
31-10-1981;117,11;178663689,00;117,85;35052446,00;113,26;120417449,00;113,73;86857843,00;111,46;630673734,00;117,23;370509366,00;201,98;488160,00;115,09;231044100,00;114,90;2700534598,00;113,67;725384495,00;111,85;2127919374,00;113,87;349569692,00;;;;;;;;;;;;;;;;;;;;
01-11-1981;117,11;178663689,00;117,85;35052446,00;113,26;120417449,00;113,73;86857843,00;111,46;630673734,00;117,23;370509366,00;201,98;488160,00;115,09;231044100,00;114,90;2700534598,00;113,67;725384495,00;111,85;2127919374,00;113,87;349569692,00;;;;;;;;;;;;;;;;;;;;
02-11-1981;117,35;186510388,00;118,09;35122921,00;113,43;120601073,00;113,46;86653873,00;111,69;815307400,00;117,44;371173078,00;202,36;489073,00;115,38;231427275,00;115,17;2706946736,00;113,95;727136303,00;112,09;2132427224,00;114,11;350295796,00;;;;;;;;;;;;;;;;;;;;
03-11-1981;117,34;186507802,00;118,05;34893562,00;113,48;122341204,00;113,40;86806548,00;111,71;815479122,00;117,52;371425920,00;202,48;489378,00;115,48;231614806,00;115,27;2708049539,00;113,89;727334404,00;112,15;2133603963,00;114,07;350176413,00;;;;;;;;;;;;;;;;;;;;
04-11-1981;117,45;186671076,00;118,13;34917305,00;113,56;122420598,00;113,15;86421006,00;111,39;815479122,00;117,58;371615552,00;202,61;489682,00;115,57;231808763,00;115,36;2710262135,00;113,99;727939853,00;112,23;2135045170,00;114,18;350523146,00;;;;;;;;;;;;;;;;;;;;
05-11-1981;117,55;186831620,00;118,10;35034173,00;113,62;122487622,00;113,13;86401459,00;111,46;816002226,00;117,65;371836790,00;202,76;490049,00;115,66;231995561,00;115,44;2711887091,00;114,08;728514031,00;112,31;2136599550,00;114,26;350762476,00;;;;;;;;;;;;;;;;;;;;
06-11-1981;117,73;187119469,00;118,46;35114402,00;113,67;122546252,00;112,96;86273647,00;111,63;817235533,00;117,72;372058027,00;202,91;490416,00;115,76;232166614,00;115,53;2714002020,00;114,30;729972503,00;112,34;2138171975,00;114,43;351278205,00;;;;;;;;;;;;;;;;;;;;
07-11-1981;117,73;187119469,00;118,46;35114402,00;113,67;122546252,00;112,96;86273647,00;111,63;817235533,00;117,72;372058027,00;202,91;490416,00;115,76;232166614,00;115,53;2714002020,00;114,30;729972503,00;112,34;2138171975,00;114,43;351278205,00;;;;;;;;;;;;;;;;;;;;
08-11-1981;117,73;187119469,00;118,46;35114402,00;113,67;122546252,00;112,96;86273647,00;111,63;817235533,00;117,72;372058027,00;202,91;490416,00;115,76;232166614,00;115,53;2714002020,00;114,30;729972503,00;112,34;2138171975,00;114,43;351278205,00;;;;;;;;;;;;;;;;;;;;
09-11-1981;118,03;187597901,00;118,43;35104793,00;113,58;122440930,00;112,85;86187145,00;111,81;818544371,00;117,77;372216054,00;203,37;491516,00;116,01;232626923,00;115,81;2736183695,00;114,51;731296144,00;112,62;2142506974,00;114,43;351284550,00;;;;;;;;;;;;;;;;;;;;
10-11-1981;118,07;192056975,00;118,47;34479570,00;113,27;122404764,00;112,99;88078446,00;111,90;819210443,00;117,84;375356348,00;203,59;493015,00;116,14;230455376,00;115,89;2724706986,00;114,60;737575845,00;112,69;2164452656,00;114,51;352470288,00;;;;;;;;;;;;;;;;;;;;
11-11-1981;118,17;192217959,00;118,54;34498856,00;113,35;122497353,00;113,23;85710094,00;112,06;819210443,00;117,92;375611173,00;203,85;493643,00;116,26;230655728,00;115,98;2726652295,00;114,82;724173749,00;112,82;2166974907,00;114,60;352731321,00;;;;;;;;;;;;;;;;;;;;
12-11-1981;118,31;192438361,00;118,66;35954722,00;113,58;122966804,00;113,38;85785668,00;112,14;819684296,00;117,84;378810062,00;204,11;494270,00;116,38;230883202,00;116,09;2743318870,00;114,80;724060289,00;112,91;2168627581,00;114,72;359674385,00;;;;;;;;;;;;;;;;;;;;
13-11-1981;118,44;192650188,00;118,89;36958730,00;113,75;123570908,00;113,43;85822013,00;112,29;819684296,00;117,89;382881285,00;204,65;495575,00;116,49;231158880,00;116,19;2746583927,00;114,83;731011611,00;113,00;2170320907,00;114,87;360138091,00;;;;;;;;;;;;;;;;;;;;
14-11-1981;118,44;192650188,00;118,89;36958730,00;113,75;123570908,00;113,43;85822013,00;112,29;819684296,00;117,89;382881285,00;204,65;495575,00;116,49;231158880,00;116,19;2746583927,00;114,83;731011611,00;113,00;2170320907,00;114,87;360138091,00;;;;;;;;;;;;;;;;;;;;
15-11-1981;118,44;192650188,00;118,89;36958730,00;113,75;123570908,00;113,43;85822013,00;112,29;819684296,00;117,89;382881285,00;204,65;495575,00;116,49;231158880,00;116,19;2746583927,00;114,83;731011611,00;113,00;2170320907,00;114,87;360138091,00;;;;;;;;;;;;;;;;;;;;
16-11-1981;118,77;192209358,00;119,04;37066883,00;113,87;123695885,00;113,17;85627822,00;112,48;819684296,00;117,49;381834307,00;206,06;499741,00;116,82;231840723,00;116,47;2753371190,00;115,06;731138617,00;113,27;2175589565,00;115,02;360612284,00;;;;;;;;;;;;;;;;;;;;
17-11-1981;118,96;193499363,00;119,05;37070428,00;114,08;123923290,00;112,95;85458231,00;112,54;819684296,00;117,44;381671811,00;206,52;500072,00;116,94;232076963,00;116,56;2755612732,00;115,14;731673800,00;113,36;2177333754,00;114,71;359793882,00;;;;;;;;;;;;;;;;;;;;
18-11-1981;119,06;193664633,00;119,13;37197204,00;113,87;123695219,00;112,87;85401529,00;112,62;819684296,00;117,46;381736810,00;206,97;501180,00;117,04;232280290,00;116,65;2757888834,00;115,25;732325839,00;113,45;2179102601,00;114,78;360209201,00;;;;;;;;;;;;;;;;;;;;
19-11-1981;119,15;193815217,00;119,15;37201836,00;113,86;123709092,00;112,91;85356708,00;112,71;822203209,00;117,53;381964305,00;207,61;502734,00;117,15;232476767,00;116,75;2760211652,00;115,35;732981595,00;113,55;2180876736,00;114,87;360474681,00;;;;;;;;;;;;;;;;;;;;
20-11-1981;119,20;243961373,00;119,23;46658688,00;113,92;152399460,00;112,92;108595343,00;112,78;822816714,00;117,15;465192772,00;207,79;1830384,00;117,24;269070732,00;116,83;3377078723,00;115,43;855152914,00;113,60;2558987362,00;114,92;439563189,00;;;;;;;;;;;;;;;;;;;;
21-11-1981;119,20;243961373,00;119,23;46658688,00;113,92;152399460,00;112,92;108595343,00;112,78;822816714,00;117,15;465192772,00;207,79;1830384,00;117,24;269070732,00;116,83;3377078723,00;115,43;855152914,00;113,60;2558987362,00;114,92;439563189,00;;;;;;;;;;;;;;;;;;;;
22-11-1981;119,20;243961373,00;119,23;46658688,00;113,92;152399460,00;112,92;108595343,00;112,78;822816714,00;117,15;465192772,00;207,79;1830384,00;117,24;269070732,00;116,83;3377078723,00;115,43;855152914,00;113,60;2558987362,00;114,92;439563189,00;;;;;;;;;;;;;;;;;;;;
23-11-1981;119,49;244558860,00;119,38;46714098,00;114,13;151741236,00;113,06;108691928,00;112,99;822816714,00;117,70;467376776,00;208,33;1835198,00;117,51;268703354,00;117,08;3384156599,00;115,71;857231151,00;113,81;2563609380,00;115,14;440393580,00;;;;;;;;;;;;;;;;;;;;
24-11-1981;119,57;244724096,00;119,43;46736862,00;114,20;151831427,00;112,93;108569332,00;113,06;825268361,00;117,81;467813576,00;208,51;1836803,00;117,61;268930120,00;117,16;3386629670,00;115,81;860057816,00;113,89;2565405314,00;115,22;440696367,00;;;;;;;;;;;;;;;;;;;;
